物理站址名,归属,CI,子网ID,5G基站号-网元号,eNodeBID,SectorID-Eutran小区ID,CELLName,CellID-小区号,PCI,TAC,band,UplinkCenterCarrierFrequency,DownlinkCenterCarrierFrequency,下行信道带宽,网元名,经度,纬度,跟序列,方位角,业务IP地址,场景,站型,覆盖类型
黄海农场民生分场,响水县,865483_11,320935,14595079,865483,11,YC_XS_ZX_黄海农场民生分场_FL9_A_1,11,195,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场民生分场_FL9,119.881701,34.288401,0,0,1,1,宏站,1
黄海农场民生分场,响水县,865483_21,320935,14595079,865483,21,YC_XS_ZX_黄海农场民生分场_FL9_B_1,21,196,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场民生分场_FL9,119.881701,34.288401,7,120,1,1,宏站,1
黄海农场民生分场,响水县,865483_31,320935,14595079,865483,31,YC_XS_ZX_黄海农场民生分场_FL9_C_1,31,197,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场民生分场_FL9,119.881701,34.288401,14,240,1,1,宏站,1
蒋营城南村,建湖县,865507_11,320939,14596109,865507,11,YC_JH_ZX_蒋营城南村_FL9_A_1,11,78,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_蒋营城南村_FL9,119.632001,33.439901,42,0,1,1,宏站,1
蒋营城南村,建湖县,865507_21,320939,14596109,865507,21,YC_JH_ZX_蒋营城南村_FL9_B_1,21,79,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_蒋营城南村_FL9,119.632001,33.439901,49,120,1,1,宏站,1
蒋营城南村,建湖县,865507_31,320939,14596109,865507,31,YC_JH_ZX_蒋营城南村_FL9_C_1,31,80,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_蒋营城南村_FL9,119.632001,33.439901,56,240,1,1,宏站,1
北蒋童成,盐都区,865147_11,320931,14594308,865147,11,YC_YD_ZX_北蒋童成_FL9_A_1,11,288,20920,8,911.6,956.6,5(25RB)[2],YC_YD_ZX_北蒋童成_FL9,120.014501,33.256001,42,0,1,1,宏站,1
北蒋童成,盐都区,865147_21,320931,14594308,865147,21,YC_YD_ZX_北蒋童成_FL9_B_1,21,289,20920,8,911.6,956.6,5(25RB)[2],YC_YD_ZX_北蒋童成_FL9,120.014501,33.256001,49,120,1,1,宏站,1
北蒋童成,盐都区,865147_31,320931,14594308,865147,31,YC_YD_ZX_北蒋童成_FL9_C_1,31,290,20920,8,911.6,956.6,5(25RB)[2],YC_YD_ZX_北蒋童成_FL9,120.014501,33.256001,56,240,1,1,宏站,1
射阳县临海粮庄小学1楼机房,射阳县,866407_11,320938,14595902,866407,11,YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9_A_1,11,417,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9,120.201001,34.028197,4,0,1,1,宏站,1
射阳县临海粮庄小学1楼机房,射阳县,866407_21,320938,14595902,866407,21,YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9_B_1,21,418,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9,120.201001,34.028197,8,120,1,1,宏站,1
射阳县临海粮庄小学1楼机房,射阳县,866407_31,320938,14595902,866407,31,YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9_C_1,31,419,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县临海粮庄小学1楼机房_FL9,120.201001,34.028197,12,240,1,1,宏站,1
冈北村,建湖县,865372_11,320939,14596100,865372,11,YC_JH_ZX_冈北村_FL9_AC_1,11,63,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_冈北村_FL9,119.978941,33.552541,49,0,1,1,宏站,1
冈北村,建湖县,865372_21,320939,14596100,865372,21,YC_JH_ZX_冈北村_FL9_B_1,21,64,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_冈北村_FL9,119.978941,33.552541,56,120,1,1,宏站,1
龙冈冈北村,盐都区,865589_11,320931,14594319,865589,11,YC_YD_ZX_龙冈冈北村_FL9_A_1,11,198,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_龙冈冈北村_FL9,120.012001,33.389301,0,0,1,1,宏站,1
龙冈冈北村,盐都区,865589_21,320931,14594319,865589,21,YC_YD_ZX_龙冈冈北村_FL9_B_1,21,199,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_龙冈冈北村_FL9,120.012001,33.389301,7,120,1,1,宏站,1
龙冈冈北村,盐都区,865589_31,320931,14594319,865589,31,YC_YD_ZX_龙冈冈北村_FL9_C_1,31,200,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_龙冈冈北村_FL9,120.012001,33.389301,14,240,1,1,宏站,1
黄海农场窑厂,响水县,865484_11,320935,14595080,865484,11,YC_XS_ZX_黄海农场窑厂_FL9_A_1,11,72,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场窑厂_FL9,119.804001,34.300501,0,0,1,1,宏站,1
黄海农场窑厂,响水县,865484_21,320935,14595080,865484,21,YC_XS_ZX_黄海农场窑厂_FL9_B_1,21,73,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场窑厂_FL9,119.804001,34.300501,7,120,1,1,宏站,1
黄海农场窑厂,响水县,865484_31,320935,14595080,865484,31,YC_XS_ZX_黄海农场窑厂_FL9_C_1,31,74,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_黄海农场窑厂_FL9,119.804001,34.300501,14,240,1,1,宏站,1
溱东西,东台市,866339_11,320933,14594643,866339,11,YC_DT_ZX_溱东西_FL9_A_1,11,393,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_溱东西_FL9,120.125561,32.648331,740,0,1,1,宏站,1
溱东西,东台市,866339_21,320933,14594643,866339,21,YC_DT_ZX_溱东西_FL9_B_1,21,394,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_溱东西_FL9,120.125561,32.648331,744,120,1,1,宏站,1
溱东西,东台市,866339_31,320933,14594643,866339,31,YC_DT_ZX_溱东西_FL9_C_1,31,395,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_溱东西_FL9,120.125561,32.648331,748,240,1,1,宏站,1
白驹工业园,大丰区,865128_21,320934,14594818,865128,21,YC_DF_ZX_白驹工业园_FL9_BA_1,21,370,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_白驹工业园_FL9,120.340001,33.081301,14,120,1,1,宏站,1
白驹工业园,大丰区,865128_31,320934,14594818,865128,31,YC_DF_ZX_白驹工业园_FL9_C_1,31,371,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_白驹工业园_FL9,120.340001,33.081301,21,240,1,1,宏站,1
东台市_富安陈胜二队_宏站型,东台市,865901_21,320933,14594608,865901,21,YC_DT_ZX_东台富安陈胜二队_FL9_BA_1,21,289,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台富安陈胜二队_FL9,120.504001,32.676001,35,145,1,1,宏站,1
东台市_富安陈胜二队_宏站型,东台市,865901_31,320933,14594608,865901,31,YC_DT_ZX_东台富安陈胜二队_FL9_C_1,31,290,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台富安陈胜二队_FL9,120.504001,32.676001,49,235,1,1,宏站,1
南沈灶贾坝村,东台市,865662_11,320933,14594592,865662,11,YC_DT_ZX_南沈灶贾坝村_FL9_A_1,11,162,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_南沈灶贾坝村_FL9,120.558001,32.790901,49,0,1,1,宏站,1
南沈灶贾坝村,东台市,865662_21,320933,14594592,865662,21,YC_DT_ZX_南沈灶贾坝村_FL9_B_1,21,163,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_南沈灶贾坝村_FL9,120.558001,32.790901,56,120,1,1,宏站,1
南沈灶贾坝村,东台市,865662_31,320933,14594592,865662,31,YC_DT_ZX_南沈灶贾坝村_FL9_C_1,31,164,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_南沈灶贾坝村_FL9,120.558001,32.790901,70,240,1,1,宏站,1
八巨前安,滨海县,866429_11,320936,14595361,866429,11,YC_BH_ZX_八巨前安_FL9_A_1,11,414,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_八巨前安_FL9,120.035185,34.101371,824,0,1,1,宏站,1
八巨前安,滨海县,866429_21,320936,14595361,866429,21,YC_BH_ZX_八巨前安_FL9_B_1,21,415,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_八巨前安_FL9,120.035185,34.101371,828,120,1,1,宏站,1
八巨前安,滨海县,866429_31,320936,14595361,866429,31,YC_BH_ZX_八巨前安_FL9_C_1,31,416,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_八巨前安_FL9,120.035185,34.101371,832,240,1,1,宏站,1
时堰吴堡村,东台市,866404_11,320933,14594641,866404,11,YC_DT_ZX_时堰吴堡村_FL9_A_1,11,501,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_时堰吴堡村_FL9,120.238839,32.746101,340,0,1,1,宏站,1
时堰吴堡村,东台市,866404_21,320933,14594641,866404,21,YC_DT_ZX_时堰吴堡村_FL9_B_1,21,502,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_时堰吴堡村_FL9,120.238839,32.746101,344,120,1,1,宏站,1
时堰吴堡村,东台市,866404_31,320933,14594641,866404,31,YC_DT_ZX_时堰吴堡村_FL9_C_1,31,503,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_时堰吴堡村_FL9,120.238839,32.746101,348,240,1,1,宏站,1
射阳县_H6射阳海河黄沙_宏站型,射阳县,866179_11,320938,14595909,866179,11,YC_SY_ZX_射阳县H6射阳海河黄沙_FL9_A_1,11,459,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县H6射阳海河黄沙_FL9,119.959701,33.739701,172,0,1,1,宏站,1
射阳县_H6射阳海河黄沙_宏站型,射阳县,866179_21,320938,14595909,866179,21,YC_SY_ZX_射阳县H6射阳海河黄沙_FL9_CB_1,21,461,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县H6射阳海河黄沙_FL9,119.959701,33.739701,180,240,1,1,宏站,1
黄尖指南,亭湖区,865490_11,320932,14594059,865490,11,YC_TH_ZX_黄尖指南_FL9_A_1,11,264,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖指南_FL9,120.414071,33.524051,21,0,1,1,宏站,1
黄尖指南,亭湖区,865490_21,320932,14594059,865490,21,YC_TH_ZX_黄尖指南_FL9_B_1,21,265,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖指南_FL9,120.414071,33.524051,28,120,1,1,宏站,1
黄尖指南,亭湖区,865490_31,320932,14594059,865490,31,YC_TH_ZX_黄尖指南_FL9_C_1,31,266,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖指南_FL9,120.414071,33.524051,35,240,1,1,宏站,1
建港加油站,大丰区,865494_41,320934,14594842,865494,41,YC_DF_ZX_建港加油站_FL9_A_1,41,375,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_L描花节点_FL9,120.633001,33.232301,42,0,1,1,宏站,1
建港加油站,大丰区,865494_51,320934,14594842,865494,51,YC_DF_ZX_建港加油站_FL9_B_1,51,376,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_L描花节点_FL9,120.633001,33.232301,49,120,1,1,宏站,1
建港加油站,大丰区,865494_61,320934,14594842,865494,61,YC_DF_ZX_建港加油站_FL9_C_1,61,377,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_L描花节点_FL9,120.633001,33.232301,56,240,1,1,宏站,1
东台建设局,东台市,865954_11,320933,14594682,865954,11,YC_DT_ZX_东台建设局_FL9_A_1,11,238,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台建设局BBU1_FL9,120.318161,32.866681,120,110,1,1,宏站,1
东台建设局,东台市,865954_21,320933,14594682,865954,21,YC_DT_ZX_东台建设局_FL9_B_1,21,239,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台建设局BBU1_FL9,120.318161,32.866681,124,220,1,1,宏站,1
大桥联丰村,大丰区,865267_11,320934,14594834,865267,11,YC_DF_ZX_大桥联丰村_FL9_AC_1,11,225,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大桥联丰村_FL9,120.579932,32.993117,42,0,1,1,宏站,1
大桥联丰村,大丰区,865267_21,320934,14594834,865267,21,YC_DF_ZX_大桥联丰村_FL9_B_1,21,226,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大桥联丰村_FL9,120.579932,32.993117,63,120,1,1,宏站,1
台东蟒河村,东台市,865835_21,320933,14594599,865835,21,YC_DT_ZX_台东蟒河村_FL9_BA_1,21,337,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_台东蟒河村_FL9,120.326771,32.917781,63,120,1,1,宏站,1
台东蟒河村,东台市,865835_31,320933,14594599,865835,31,YC_DT_ZX_台东蟒河村_FL9_C_1,31,338,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_台东蟒河村_FL9,120.326771,32.917781,70,240,1,1,宏站,1
龙堤大团,大丰区,865577_11,320934,14594845,865577,11,YC_DF_ZX_龙堤大团_FL9_A_1,11,273,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_龙堤大团_FL9,120.295225,33.235364,35,0,1,1,宏站,1
龙堤大团,大丰区,865577_31,320934,14594845,865577,31,YC_DF_ZX_龙堤大团_FL9_CB_1,31,275,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_龙堤大团_FL9,120.295225,33.235364,56,240,1,1,宏站,1
十七村,响水县,866514_11,320935,14595087,866514,11,YC_XS_ZX_十七村_FL9_A_1,11,264,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_十七村_FL9,119.935201,34.275501,42,0,1,1,宏站,1
十七村,响水县,866514_21,320935,14595087,866514,21,YC_XS_ZX_十七村_FL9_B_1,21,265,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_十七村_FL9,119.935201,34.275501,49,120,1,1,宏站,1
十七村,响水县,866514_31,320935,14595087,866514,31,YC_XS_ZX_十七村_FL9_C_1,31,266,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_十七村_FL9,119.935201,34.275501,56,240,1,1,宏站,1
阜宁县_硕集镇区_宏站型,阜宁县,865811_41,320937,14595611,865811,41,YC_FN_ZX_阜宁县硕集镇区_FL9_AB_1,41,105,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁大楼安置点_FL9,119.703851,33.675231,420,0,1,1,宏站,1
阜宁县_硕集镇区_宏站型,阜宁县,865811_51,320937,14595611,865811,51,YC_FN_ZX_阜宁县硕集镇区_FL9_C_1,51,107,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁大楼安置点_FL9,119.703851,33.675231,428,240,1,1,宏站,1
梁垛大坝,东台市,865549_11,320933,14594589,865549,11,YC_DT_ZX_梁垛大坝_FL9_A_1,11,222,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_梁垛大坝_FL9,120.394561,32.786871,42,0,1,1,宏站,1
梁垛大坝,东台市,865549_21,320933,14594589,865549,21,YC_DT_ZX_梁垛大坝_FL9_B_1,21,223,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_梁垛大坝_FL9,120.394561,32.786871,49,120,1,1,宏站,1
梁垛大坝,东台市,865549_31,320933,14594589,865549,31,YC_DT_ZX_梁垛大坝_FL9_C_1,31,224,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_梁垛大坝_FL9,120.394561,32.786871,56,240,1,1,宏站,1
郝庄八组,盐都区,866295_11,320931,14594343,866295,11,YC_YD_ZX_郝庄八组_FL9_A_1,11,198,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郝庄八组_FL9,120.105583,33.345139,792,50,1,1,宏站,1
郝庄八组,盐都区,866295_21,320931,14594343,866295,21,YC_YD_ZX_郝庄八组_FL9_B_1,21,200,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郝庄八组_FL9,120.105583,33.345139,800,190,1,1,宏站,1
郝庄八组,盐都区,866295_31,320931,14594343,866295,31,YC_YD_ZX_郝庄八组_FL9_C_1,31,199,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郝庄八组_FL9,120.105583,33.345139,796,270,1,1,宏站,1
郭墅电信局,阜宁县,866498_11,320937,14595622,866498,11,YC_FN_ZX_郭墅电信局_FL9_A_1,11,99,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_郭墅电信局_FL9,119.702201,33.816501,196,340,1,1,宏站,1
郭墅电信局,阜宁县,866498_21,320937,14595622,866498,21,YC_FN_ZX_郭墅电信局_FL9_B_1,21,100,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_郭墅电信局_FL9,119.702201,33.816501,203,60,1,1,宏站,1
郭墅电信局,阜宁县,866498_31,320937,14595622,866498,31,YC_FN_ZX_郭墅电信局_FL9_C_1,31,101,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_郭墅电信局_FL9,119.702201,33.816501,210,160,1,1,宏站,1
DTZX东台分公司-海陵菜场_FLD,东台市,865290_71,320933,14594567,865290,71,YC_DT_ZX_DTZX东台分公司-海陵菜场FLD_FL9_A_1,71,132,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台劳动社会保障局_FL9,120.310601,32.864001,528,30,1,1,宏站,1
DTZX东台分公司-海陵菜场_FLD,东台市,865290_81,320933,14594567,865290,81,YC_DT_ZX_DTZX东台分公司-海陵菜场FLD_FL9_B_1,81,133,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台劳动社会保障局_FL9,120.310601,32.864001,532,180,1,1,宏站,1
DTZX东台分公司-海陵菜场_FLD,东台市,865290_91,320933,14594567,865290,91,YC_DT_ZX_DTZX东台分公司-海陵菜场FLD_FL9_C_1,91,134,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台劳动社会保障局_FL9,120.310601,32.864001,536,290,1,1,宏站,1
东台市_东台开发区派出所东_宏站型,东台市,865538_11,320933,14594586,865538,11,YC_DT_ZX_东台开发区派出所东_FL9_A_1,11,267,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区派出所东_FL9,120.309801,32.885501,21,320,1,1,宏站,1
东台市_东台开发区派出所东_宏站型,东台市,865538_21,320933,14594586,865538,21,YC_DT_ZX_东台开发区派出所东_FL9_B_1,21,268,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区派出所东_FL9,120.309801,32.885501,77,100,1,1,宏站,1
东台市_东台开发区派出所东_宏站型,东台市,865538_31,320933,14594586,865538,31,YC_DT_ZX_东台开发区派出所东_FL9_C_1,31,269,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区派出所东_FL9,120.309801,32.885501,91,230,1,1,宏站,1
阜宁郭墅孙郑,阜宁县,866472_11,320937,14595625,866472,11,YC_FN_ZX_阜宁郭墅孙郑_FL9_A_1,11,15,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁郭墅孙郑_FL9,119.696591,33.811191,399,110,1,1,宏站,1
阜宁郭墅孙郑,阜宁县,866472_21,320937,14595625,866472,21,YC_FN_ZX_阜宁郭墅孙郑_FL9_B_1,21,16,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁郭墅孙郑_FL9,119.696591,33.811191,406,200,1,1,宏站,1
阜宁郭墅孙郑,阜宁县,866472_31,320937,14595625,866472,31,YC_FN_ZX_阜宁郭墅孙郑_FL9_C_1,31,17,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁郭墅孙郑_FL9,119.696591,33.811191,413,280,1,1,宏站,1
射阳港大喇叭,射阳县,865755_11,320938,14595860,865755,11,YC_SY_ZX_射阳港大喇叭_FL9_A_1,11,354,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港大喇叭_FL9,120.383691,33.874261,0,0,1,1,宏站,1
射阳港大喇叭,射阳县,865755_21,320938,14595860,865755,21,YC_SY_ZX_射阳港大喇叭_FL9_B_1,21,355,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港大喇叭_FL9,120.383691,33.874261,7,120,1,1,宏站,1
射阳港大喇叭,射阳县,865755_31,320938,14595860,865755,31,YC_SY_ZX_射阳港大喇叭_FL9_C_1,31,356,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港大喇叭_FL9,120.383691,33.874261,14,240,1,1,宏站,1
东台市_长青社区附近_宏站型,东台市,865819_11,320933,14594597,865819,11,YC_DT_ZX_东台长青社区附近_FL9_A_1,11,39,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台长青社区附近_FL9,120.334972,32.846871,161,33,1,1,宏站,1
东台市_长青社区附近_宏站型,东台市,865819_21,320933,14594597,865819,21,YC_DT_ZX_东台长青社区附近_FL9_B_1,21,40,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台长青社区附近_FL9,120.334972,32.846871,175,120,1,1,宏站,1
东台市_长青社区附近_宏站型,东台市,865819_31,320933,14594597,865819,31,YC_DT_ZX_东台长青社区附近_FL9_C_1,31,41,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台长青社区附近_FL9,120.334972,32.846871,182,220,1,1,宏站,1
窑湾北,阜宁县,865343_11,320937,14595593,865343,11,YC_FN_ZX_阜宁窑湾北_FL9_A_1,11,12,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁窑湾北_FL9,119.820198,33.787941,70,0,1,1,宏站,1
窑湾北,阜宁县,865343_21,320937,14595593,865343,21,YC_FN_ZX_阜宁窑湾北_FL9_B_1,21,13,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁窑湾北_FL9,119.820198,33.787941,77,120,1,1,宏站,1
窑湾北,阜宁县,865343_31,320937,14595593,865343,31,YC_FN_ZX_阜宁窑湾北_FL9_C_1,31,14,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁窑湾北_FL9,119.820198,33.787941,91,240,1,1,宏站,1
海亚冷冻公司,盐都区,866485_41,320931,14594332,866485,41,YC_YD_ZX_海亚冷冻公司_FL9_BA_1,41,385,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_高新区补点4_FL9,120.056611,33.305208,708,120,1,1,宏站,1
海亚冷冻公司,盐都区,866485_51,320931,14594332,866485,51,YC_YD_ZX_海亚冷冻公司_FL9_C_1,51,386,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_高新区补点4_FL9,120.056611,33.305208,712,250,1,1,宏站,1
阜宁县扬州路与长春路交叉口,阜宁县,865929_11,320937,14595641,865929,11,YC_FN_ZX_阜宁县扬州路与长春路交叉口_FL9_AC_1,11,450,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县夏舍BBU1_FL9,119.773201,33.768501,136,110,1,1,宏站,1
阜宁县扬州路与长春路交叉口,阜宁县,865929_21,320937,14595641,865929,21,YC_FN_ZX_阜宁县扬州路与长春路交叉口_FL9_B_1,21,451,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县夏舍BBU1_FL9,119.773201,33.768501,140,240,1,1,宏站,1
盐都区_富力科创城_宏站型,盐都区,865142_41,320931,14594350,865142,41,YC_YD_ZX_盐都富力科技城_FL9_A_1,41,153,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.106681,33.318681,35,0,1,1,宏站,1
盐都区_富力科创城_宏站型,盐都区,865142_51,320931,14594350,865142,51,YC_YD_ZX_盐都富力科技城_FL9_B_1,51,154,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.106681,33.318681,49,120,1,1,宏站,1
盐都区_富力科创城_宏站型,盐都区,865142_61,320931,14594350,865142,61,YC_YD_ZX_盐都富力科技城_FL9_C_1,61,155,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.106681,33.318681,70,240,1,1,宏站,1
盐都区吴夏路,盐都区,866363_11,320931,14594345,866363,11,YC_YD_ZX_盐都区吴夏路_FL9_A_1,11,273,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区吴夏路_FL9,120.082333,33.355603,260,30,1,1,宏站,1
盐都区吴夏路,盐都区,866363_21,320931,14594345,866363,21,YC_YD_ZX_盐都区吴夏路_FL9_B_1,21,274,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区吴夏路_FL9,120.082333,33.355603,264,120,1,1,宏站,1
盐都区吴夏路,盐都区,866363_31,320931,14594345,866363,31,YC_YD_ZX_盐都区吴夏路_FL9_C_1,31,275,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区吴夏路_FL9,120.082333,33.355603,268,240,1,1,宏站,1
上冈人家,建湖县,865750_41,320939,14596120,865750,41,YC_JH_ZX_上冈人家_FL9_A_1,41,210,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_上冈初中揽月楼_FL9,120.019621,33.544581,98,0,1,1,宏站,1
上冈人家,建湖县,865750_51,320939,14596120,865750,51,YC_JH_ZX_上冈人家_FL9_B_1,51,211,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_上冈初中揽月楼_FL9,120.019621,33.544581,105,120,1,1,宏站,1
上冈人家,建湖县,865750_61,320939,14596120,865750,61,YC_JH_ZX_上冈人家_FL9_C_1,61,212,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_上冈初中揽月楼_FL9,120.019621,33.544581,112,240,1,1,宏站,1
东台市_西郊玉制品厂_宏站型,东台市,865875_11,320933,14594605,865875,11,YC_DT_ZX_东台西郊玉制品厂_FL9_A_1,11,231,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台西郊玉制品厂_FL9,120.292501,32.842501,196,0,1,1,宏站,1
东台市_西郊玉制品厂_宏站型,东台市,865875_21,320933,14594605,865875,21,YC_DT_ZX_东台西郊玉制品厂_FL9_B_1,21,232,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台西郊玉制品厂_FL9,120.292501,32.842501,203,120,1,1,宏站,1
东台市_西郊玉制品厂_宏站型,东台市,865875_31,320933,14594605,865875,31,YC_DT_ZX_东台西郊玉制品厂_FL9_C_1,31,233,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台西郊玉制品厂_FL9,120.292501,32.842501,217,240,1,1,宏站,1
滨海纬中路,滨海县,866447_11,320936,14595360,866447,11,YC_BH_ZX_滨海纬中路_FL9_A_1,11,42,20917,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海纬中路_FL9,119.826001,33.995091,0,15,1,1,宏站,1
滨海纬中路,滨海县,866447_21,320936,14595360,866447,21,YC_BH_ZX_滨海纬中路_FL9_B_1,21,43,20917,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海纬中路_FL9,119.826001,33.995091,7,100,1,1,宏站,1
滨海纬中路,滨海县,866447_31,320936,14595360,866447,31,YC_BH_ZX_滨海纬中路_FL9_C_1,31,44,20917,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海纬中路_FL9,119.826001,33.995091,14,230,1,1,宏站,1
